State,District,Date,Volumetric Soil Moisture (in %),wkt_geom,ndvi_value,Area,Risk Factor_x,slope_value,Risk Factor_y,Classes,Area Sq. Km,ANNUAL_x,ANNUAL_y,Risk Factor_z
Kerala,Wayanad,2024-10-08,20.14,Point (76.053655 11.583553),2901.76,Ambalavayal,1,806,0,Zaid crop,82.77,3037.78,2512.34,0
Kerala,Wayanad,2024-10-09,21.27,Point (75.984271 11.647516),2461.48,Kalpetta,0,796,1,Zaid crop,46.85,2778.1,2642.96,1
Kerala,Wayanad,2024-10-10,12.82,Point (75.947755 11.522095),2637.2,Panamaram,1,768,1,Zaid crop,28.57,2716.96,3242.29,1
Kerala,Wayanad,2024-10-11,27.35,Point (75.970924 11.557448),2659.35,Thirunelly,1,863,0,Rabi crop,65.82,2788.01,2744.16,1
Kerala,Wayanad,2024-10-12,11.08,Point (75.959262 11.546722),2895.12,Kalpetta,1,757,1,Zaid crop,82.55,3056.33,3098.01,0
Kerala,Wayanad,2024-10-13,23.97,Point (75.908419 11.503575),2636.67,Kalpetta,1,775,1,Built up,7.25,2529.16,2885.1,1
Kerala,Wayanad,2024-10-14,26.28,Point (76.097544 11.585555),2613.93,Meppadi,1,862,0,Double / Triple Crop,77.9,3407.25,3354.81,0
Kerala,Wayanad,2024-10-15,18.6,Point (75.976865 11.635929),2066.65,Ambalavayal,0,820,0,Double / Triple Crop,82.34,2656.28,3452.42,1
Kerala,Wayanad,2024-10-16,27.72,Point (75.943651 11.689992),2518.41,Sulthan Bathery,1,779,1,Kharif crop,46.69,2720.09,3383.56,1
Kerala,Wayanad,2024-10-17,10.92,Point (76.057269 11.517882),2150.17,Mananthavady,0,884,0,Kharif crop,98.35,3018.28,2770.62,0
Kerala,Wayanad,2024-10-18,11.12,Point (75.983516 11.675824),2737.43,Mananthavady,1,816,0,Double / Triple Crop,78.88,3210.11,2694.16,0
Kerala,Wayanad,2024-10-19,34.68,Point (76.088946 11.593480),2512.22,Kalpetta,1,814,0,Built up,77.59,2595.73,2974.43,1
Kerala,Wayanad,2024-10-20,20.81,Point (76.022682 11.533407),2680.23,Ambalavayal,1,785,1,Rabi crop,75.04,2817.69,2507.33,1
Kerala,Wayanad,2024-10-21,13.81,Point (76.098234 11.546334),2041.67,Thirunelly,0,774,1,Rabi crop,15.91,3468.67,2525.81,0
Kerala,Wayanad,2024-10-22,25.67,Point (76.088546 11.629929),2084.79,Thirunelly,0,786,1,Built up,22.51,2762.34,3053.29,1
Kerala,Wayanad,2024-10-23,33.1,Point (76.021547 11.602538),2716.32,Panamaram,1,750,1,Rabi crop,46.94,2813.05,3020.45,1
Kerala,Wayanad,2024-10-24,16.47,Point (75.946134 11.535306),2072.08,Meppadi,0,892,0,Zaid crop,27.14,3336.5,3494.58,0
Kerala,Wayanad,2024-10-25,28.69,Point (75.944097 11.537288),2071.26,Ambalavayal,0,786,1,Double / Triple Crop,42.11,2550.21,2701.84,1
Kerala,Wayanad,2024-10-26,12.56,Point (76.055917 11.570025),2012.11,Ambalavayal,0,890,0,Double / Triple Crop,88.96,2964.61,2758.1,1
Kerala,Wayanad,2024-10-27,11.55,Point (75.911569 11.693821),2956.5,Meppadi,1,885,0,Built up,82.61,2879.62,2613.54,1
Kerala,Wayanad,2024-10-28,25.94,Point (76.076757 11.685550),2737.51,Thirunelly,1,882,0,Rabi crop,63.37,2816.59,3417.54,1
Kerala,Wayanad,2024-10-29,26.22,Point (76.098982 11.534779),2353.25,Thirunelly,0,877,0,Kharif crop,85.95,2785.7,3277.81,1
Kerala,Wayanad,2024-10-30,29.12,Point (75.979248 11.651648),2296.54,Thirunelly,0,876,0,Kharif crop,78.59,2591.37,3322.34,1
Kerala,Wayanad,2024-10-31,31.78,Point (76.039204 11.530779),2349.7,Kalpetta,0,750,1,Rabi crop,43.47,2814.83,3402.76,1
Kerala,Wayanad,2024-11-01,39.28,Point (76.063167 11.544888),2774.65,Ambalavayal,1,784,1,Kharif crop,20.91,2543.05,3024.9,1
Kerala,Wayanad,2024-11-02,25.49,Point (75.944764 11.607395),2661.37,Mananthavady,1,853,0,Built up,51.91,3280.96,2951.19,0
Kerala,Wayanad,2024-11-03,19.69,Point (76.018588 11.616017),2185.2,Meppadi,0,772,1,Built up,73.89,2898.23,2830.39,1
Kerala,Wayanad,2024-11-04,33.86,Point (75.918297 11.675492),2174.11,Thirunelly,0,758,1,Rabi crop,44.21,2943.9,3089.21,1
Kerala,Wayanad,2024-11-05,18.12,Point (75.953120 11.525903),2098.4,Panamaram,0,783,1,Kharif crop,67.01,3393.59,2954.28,0
Kerala,Wayanad,2024-11-06,23.17,Point (76.077750 11.691130),2660.3,Thirunelly,1,877,0,Built up,10.34,3158.05,2951.57,0
Kerala,Wayanad,2024-11-07,12.35,Point (76.072426 11.661903),2764.37,Thirunelly,1,753,1,Built up,75.05,2508.06,3436.93,1
Kerala,Wayanad,2024-11-08,10.76,Point (76.031048 11.610171),2265.05,Sulthan Bathery,0,851,0,Zaid crop,81.46,3443.17,3484.03,0
Kerala,Wayanad,2024-11-09,38.88,Point (75.917397 11.581691),2020.94,Kalpetta,0,824,0,Zaid crop,70.98,2737.14,3296.48,1
Kerala,Wayanad,2024-11-10,35.08,Point (75.974538 11.551951),2082.17,Meppadi,0,848,0,Built up,96.76,2607.61,3256.76,1
Kerala,Wayanad,2024-11-11,30.88,Point (76.044684 11.599175),2967.86,Sulthan Bathery,1,821,0,Rabi crop,82.84,3268.13,3180.56,0
Kerala,Wayanad,2024-11-12,22.27,Point (75.916209 11.544037),2295.44,Sulthan Bathery,0,752,1,Double / Triple Crop,90.41,3000.48,2666.07,0
Kerala,Wayanad,2024-11-13,15.2,Point (76.036652 11.515226),2769.22,Panamaram,1,891,0,Double / Triple Crop,93.42,2933.77,2559.11,1
Kerala,Wayanad,2024-11-14,14.69,Point (76.070241 11.599029),2624.66,Ambalavayal,1,783,1,Built up,80.33,2749.5,3190.73,1
Kerala,Wayanad,2024-11-15,17.51,Point (75.996117 11.618482),2381.94,Panamaram,0,794,1,Built up,67.75,3047.47,3228.79,0
Kerala,Wayanad,2024-11-16,26.48,Point (76.064936 11.569562),2205.69,Ambalavayal,0,810,0,Built up,1.57,2774.38,2546.97,1
Kerala,Wayanad,2024-11-17,31.44,Point (76.035603 11.613146),2121.39,Ambalavayal,0,832,0,Rabi crop,47.12,3401.58,3428.05,0
Kerala,Wayanad,2024-11-18,29.81,Point (75.953406 11.675726),2615.01,Meppadi,1,872,0,Zaid crop,57.55,2715.2,2591.14,1
Kerala,Wayanad,2024-11-19,18.4,Point (76.059485 11.631690),2774.63,Thirunelly,1,851,0,Built up,31.1,3384.36,2785.9,0
Kerala,Wayanad,2024-11-20,38.65,Point (76.070116 11.673459),2643.9,Meppadi,1,765,1,Built up,32.49,3059.41,3172.39,0
Kerala,Wayanad,2024-11-21,32.14,Point (76.041673 11.667403),2530.3,Kalpetta,1,815,0,Kharif crop,96.15,3328.49,2669.87,0
Kerala,Wayanad,2024-11-22,26.63,Point (76.039494 11.636028),2041.95,Ambalavayal,0,894,0,Rabi crop,89.28,3212.85,2555.42,0
Kerala,Wayanad,2024-11-23,28.35,Point (76.023722 11.650543),2968.49,Sulthan Bathery,1,868,0,Built up,85.07,3196.7,2831.15,0
Kerala,Wayanad,2024-11-24,22.59,Point (75.931721 11.676174),2798.71,Thirunelly,1,873,0,Kharif crop,41.2,2824.35,3265.97,1
Kerala,Wayanad,2024-11-25,17.43,Point (76.074369 11.505849),2292.82,Mananthavady,0,893,0,Double / Triple Crop,2.36,2733.9,2913.68,1
Kerala,Wayanad,2024-11-26,20.68,Point (76.065163 11.525774),2979.97,Kalpetta,1,851,0,Built up,8.94,2710.89,3152.97,1
Kerala,Wayanad,2024-11-27,32.74,Point (75.967024 11.648702),2601.88,Meppadi,1,815,0,Built up,31.91,3357.19,3079.62,0
Kerala,Wayanad,2024-11-28,10.43,Point (75.932152 11.663593),2582.42,Panamaram,1,762,1,Kharif crop,2.56,3320.43,2522.22,0
Kerala,Wayanad,2024-11-29,13.48,Point (76.066427 11.601494),2748.07,Kalpetta,1,860,0,Rabi crop,2.7,2940.57,3488.54,1
Kerala,Wayanad,2024-11-30,11.38,Point (75.901277 11.557408),2811.77,Kalpetta,1,783,1,Built up,91.74,2632.4,2541.43,1
Kerala,Wayanad,2024-12-01,11.22,Point (76.023385 11.696237),2656.48,Thirunelly,1,788,1,Double / Triple Crop,70.91,2882.25,3467.8,1
Kerala,Wayanad,2024-12-02,35.66,Point (76.026363 11.551961),2128.1,Kalpetta,0,885,0,Built up,31.59,3119.34,3049.86,0
Kerala,Wayanad,2024-12-03,31.11,Point (76.026801 11.607997),2338.27,Kalpetta,0,869,0,Double / Triple Crop,14.13,2954.4,3463.16,1
Kerala,Wayanad,2024-12-04,24.23,Point (76.055969 11.521396),2928.08,Mananthavady,1,875,0,Zaid crop,51.65,3280.19,2614.75,0
Kerala,Wayanad,2024-12-05,12.94,Point (76.052206 11.608253),2224.62,Panamaram,0,804,0,Zaid crop,1.53,3497.62,2990.41,0
Kerala,Wayanad,2024-12-06,24.75,Point (76.092598 11.568374),2372.17,Panamaram,0,776,1,Double / Triple Crop,93.9,2691.13,2669.5,1
Kerala,Wayanad,2024-12-07,24.2,Point (76.026524 11.686406),2432.08,Panamaram,0,867,0,Rabi crop,42.07,2959.65,2550.97,1
Kerala,Wayanad,2024-12-08,15.2,Point (75.920502 11.687446),2439.4,Ambalavayal,0,802,0,Built up,40.83,2930.98,3117.53,1
Kerala,Wayanad,2024-12-09,23.02,Point (76.037577 11.513567),2612.94,Sulthan Bathery,1,788,1,Built up,39.67,2804.49,2707.78,1
Kerala,Wayanad,2024-12-10,21.96,Point (75.960193 11.641634),2943.08,Panamaram,1,814,0,Zaid crop,7.86,2698.1,3087.7,1
Kerala,Wayanad,2024-12-11,28.48,Point (75.913470 11.616434),2240.69,Kalpetta,0,894,0,Double / Triple Crop,64.19,2565.69,2612.36,1
Kerala,Wayanad,2024-12-12,29.05,Point (75.969177 11.624183),2121.5,Kalpetta,0,762,1,Built up,73.57,3387.12,2831.99,0
Kerala,Wayanad,2024-12-13,11.36,Point (75.909148 11.674307),2197.47,Panamaram,0,770,1,Built up,67.94,2919.85,3281.63,1
Kerala,Wayanad,2024-12-14,21.24,Point (76.094698 11.693776),2886.92,Thirunelly,1,896,0,Rabi crop,14.71,2996.9,2937.05,1
Kerala,Wayanad,2024-12-15,28.78,Point (76.049930 11.526017),2645.81,Panamaram,1,802,0,Kharif crop,58.31,3416.94,3127.75,0
Kerala,Wayanad,2024-12-16,25.09,Point (76.051653 11.504917),2285.91,Kalpetta,0,768,1,Zaid crop,57.38,3276.29,3147.46,0
Kerala,Wayanad,2024-12-17,35.69,Point (75.904425 11.564722),2815.95,Ambalavayal,1,806,0,Zaid crop,86.97,2630.5,3343.76,1
Kerala,Wayanad,2024-12-18,29.76,Point (75.997729 11.654081),2861.37,Meppadi,1,774,1,Kharif crop,38.53,3065.42,2824.92,0
Kerala,Wayanad,2024-12-19,14.89,Point (76.036659 11.589181),2846.51,Meppadi,1,780,1,Built up,37.78,2942.25,3187.3,1
Kerala,Wayanad,2024-12-20,12.12,Point (75.954725 11.699425),2918.93,Panamaram,1,830,0,Rabi crop,62.23,3297.21,3461.62,0
Kerala,Wayanad,2024-12-21,29.27,Point (75.985236 11.590277),2252.24,Mananthavady,0,772,1,Rabi crop,63.67,3224.23,3230.24,0
Kerala,Wayanad,2024-12-22,10.8,Point (75.932725 11.658962),2755.04,Panamaram,1,781,1,Zaid crop,47.46,3190.41,2989.87,0
Kerala,Wayanad,2024-12-23,27.57,Point (76.038736 11.544154),2460.54,Thirunelly,0,823,0,Rabi crop,44.86,2840.54,3130.72,1
Kerala,Wayanad,2024-12-24,38.21,Point (75.916476 11.636100),2842.0,Panamaram,1,759,1,Kharif crop,49.92,3304.96,3239.68,0
Kerala,Wayanad,2024-12-25,27.26,Point (76.030902 11.554652),2728.49,Meppadi,1,803,0,Built up,86.24,2552.39,3112.28,1
Kerala,Wayanad,2024-12-26,21.65,Point (76.090173 11.530212),2776.45,Kalpetta,1,801,0,Kharif crop,46.66,2659.62,2516.68,1
Kerala,Wayanad,2024-12-27,29.3,Point (75.986467 11.688723),2656.16,Panamaram,1,897,0,Double / Triple Crop,94.05,2835.62,2694.77,1
Kerala,Wayanad,2024-12-28,23.75,Point (75.983945 11.627705),2177.43,Kalpetta,0,863,0,Zaid crop,50.9,2576.81,3310.47,1
Kerala,Wayanad,2024-12-29,26.37,Point (75.979519 11.554843),2545.03,Kalpetta,1,763,1,Rabi crop,94.97,2734.99,2772.65,1
Kerala,Wayanad,2024-12-30,38.24,Point (76.096796 11.581867),2984.67,Mananthavady,1,859,0,Double / Triple Crop,83.45,3330.15,3231.56,0
Kerala,Wayanad,2024-12-31,21.58,Point (76.078820 11.545991),2937.39,Kalpetta,1,802,0,Rabi crop,36.88,3448.25,2872.12,0
Kerala,Wayanad,2025-01-01,38.84,Point (75.942621 11.506227),2043.17,Meppadi,0,828,0,Built up,86.5,2804.6,3021.88,1
Kerala,Wayanad,2025-01-02,37.16,Point (76.030333 11.573705),2164.81,Ambalavayal,0,771,1,Built up,11.9,2764.52,2567.97,1
Kerala,Wayanad,2025-01-03,15.87,Point (76.072872 11.594642),2131.73,Ambalavayal,0,779,1,Built up,92.58,2779.89,2681.23,1
Kerala,Wayanad,2025-01-04,12.08,Point (76.093639 11.537105),2725.98,Sulthan Bathery,1,753,1,Rabi crop,63.53,2777.72,3457.2,1
Kerala,Wayanad,2025-01-05,13.02,Point (76.073725 11.655319),2817.79,Thirunelly,1,808,0,Double / Triple Crop,6.38,2535.93,3390.14,1
Kerala,Wayanad,2025-01-06,10.55,Point (76.054184 11.668957),2213.51,Panamaram,0,757,1,Built up,64.78,3426.92,3152.28,0
Kerala,Wayanad,2025-01-07,12.83,Point (76.052205 11.625244),2505.85,Thirunelly,1,761,1,Double / Triple Crop,97.45,2713.7,2959.64,1
Kerala,Wayanad,2025-01-08,30.49,Point (75.926249 11.506505),2840.7,Meppadi,1,868,0,Rabi crop,7.91,2920.0,3175.76,1
Kerala,Wayanad,2025-01-09,12.14,Point (76.084170 11.623330),2732.8,Kalpetta,1,783,1,Double / Triple Crop,55.91,2509.69,3118.61,1
Kerala,Wayanad,2025-01-10,19.57,Point (76.059307 11.596304),2542.24,Ambalavayal,1,831,0,Rabi crop,75.03,3357.96,3068.55,0
Kerala,Wayanad,2025-01-11,35.35,Point (75.923462 11.525037),2590.35,Thirunelly,1,847,0,Rabi crop,81.22,3231.16,2559.18,0
Kerala,Wayanad,2025-01-12,10.7,Point (76.037113 11.586061),2508.36,Meppadi,1,876,0,Zaid crop,41.97,3446.76,3132.8,0
Kerala,Wayanad,2025-01-13,34.43,Point (75.940105 11.598319),2297.55,Ambalavayal,0,824,0,Rabi crop,21.21,3281.62,3268.92,0
Kerala,Wayanad,2025-01-14,18.46,Point (75.912842 11.616394),2565.02,Kalpetta,1,854,0,Rabi crop,5.19,2813.71,3494.08,1
Kerala,Wayanad,2025-01-15,13.54,Point (75.953799 11.659512),2688.89,Thirunelly,1,798,1,Kharif crop,58.39,2747.87,2511.08,1
Kerala,Wayanad,2025-01-16,30.9,Point (75.962072 11.591044),2873.32,Ambalavayal,1,828,0,Built up,45.84,3197.72,3230.17,0
Kerala,Wayanad,2025-01-17,28.87,Point (75.902324 11.514489),2636.29,Panamaram,1,842,0,Zaid crop,94.93,2864.11,3071.79,1
Kerala,Wayanad,2025-01-18,36.32,Point (75.978499 11.595988),2761.12,Panamaram,1,767,1,Zaid crop,7.0,3066.22,2934.05,0
Kerala,Wayanad,2025-01-19,32.05,Point (76.020004 11.558333),2160.07,Sulthan Bathery,0,845,0,Zaid crop,68.85,2506.26,2627.57,1
Kerala,Wayanad,2025-01-20,34.1,Point (76.038996 11.672024),2461.56,Sulthan Bathery,0,787,1,Kharif crop,3.47,2561.89,2909.09,1
Kerala,Wayanad,2025-01-21,18.46,Point (76.055970 11.507924),2009.33,Ambalavayal,0,836,0,Rabi crop,17.97,3035.37,2854.38,0
Kerala,Wayanad,2025-01-22,15.32,Point (75.996101 11.520986),2246.68,Meppadi,0,837,0,Built up,45.9,3066.07,2802.83,0
Kerala,Wayanad,2025-01-23,32.52,Point (75.948409 11.697333),2726.46,Panamaram,1,799,1,Double / Triple Crop,46.03,3251.45,3230.88,0
Kerala,Wayanad,2025-01-24,34.21,Point (75.928499 11.599778),2991.81,Meppadi,1,757,1,Rabi crop,68.88,2631.97,3200.73,1
Kerala,Wayanad,2025-01-25,39.72,Point (76.023631 11.640493),2099.18,Meppadi,0,883,0,Kharif crop,91.11,3013.18,3089.02,0
Kerala,Wayanad,2025-01-26,22.38,Point (76.011930 11.501954),2401.49,Ambalavayal,0,818,0,Rabi crop,64.26,2694.45,3438.66,1
Kerala,Wayanad,2025-01-27,21.16,Point (75.965292 11.603542),2800.07,Meppadi,1,870,0,Rabi crop,95.4,2593.2,2849.85,1
Kerala,Wayanad,2025-01-28,33.29,Point (75.917573 11.570125),2204.04,Panamaram,0,813,0,Kharif crop,88.28,2910.5,2743.8,1
Kerala,Wayanad,2025-01-29,20.22,Point (75.906641 11.515716),2555.08,Kalpetta,1,888,0,Zaid crop,58.87,2663.34,3155.9,1
Kerala,Wayanad,2025-01-30,37.92,Point (75.979385 11.526543),2733.07,Sulthan Bathery,1,870,0,Zaid crop,83.55,2721.78,2698.81,1
Kerala,Wayanad,2025-01-31,35.75,Point (76.013508 11.637893),2615.99,Kalpetta,1,814,0,Built up,64.62,2817.55,2815.01,1
Kerala,Wayanad,2025-02-01,22.87,Point (76.060117 11.540030),2188.02,Meppadi,0,856,0,Built up,8.78,2759.39,2724.6,1
Kerala,Wayanad,2025-02-02,32.53,Point (75.933497 11.520914),2355.38,Kalpetta,0,896,0,Zaid crop,74.32,2587.59,2569.15,1
Kerala,Wayanad,2025-02-03,32.64,Point (76.027286 11.641295),2783.79,Panamaram,1,886,0,Double / Triple Crop,10.4,2589.92,3327.5,1
Kerala,Wayanad,2025-02-04,13.09,Point (75.906317 11.687242),2554.23,Panamaram,1,849,0,Rabi crop,59.81,2693.25,2754.54,1
Kerala,Wayanad,2025-02-05,37.08,Point (75.910394 11.608259),2005.23,Meppadi,0,831,0,Double / Triple Crop,70.56,2550.56,2973.03,1
Kerala,Wayanad,2025-02-06,25.16,Point (76.041812 11.674194),2760.99,Ambalavayal,1,892,0,Rabi crop,7.59,3126.46,2543.32,0
Kerala,Wayanad,2025-02-07,34.79,Point (76.042817 11.660346),2035.31,Kalpetta,0,800,0,Zaid crop,23.85,2787.33,3199.34,1
Kerala,Wayanad,2025-02-08,19.6,Point (75.967890 11.662965),2745.73,Ambalavayal,1,890,0,Built up,91.65,2779.75,2830.56,1
Kerala,Wayanad,2025-02-09,36.87,Point (75.916023 11.678963),2202.48,Ambalavayal,0,832,0,Built up,62.02,2832.0,3244.74,1
Kerala,Wayanad,2025-02-10,21.68,Point (76.009518 11.663460),2958.07,Mananthavady,1,861,0,Double / Triple Crop,25.38,3162.8,2912.4,0
Kerala,Wayanad,2025-02-11,10.33,Point (75.990464 11.628716),2367.94,Meppadi,0,805,0,Built up,69.38,3370.63,2695.76,0
Kerala,Wayanad,2025-02-12,37.16,Point (76.005281 11.646318),2326.93,Sulthan Bathery,0,894,0,Zaid crop,60.08,3259.09,3013.18,0
Kerala,Wayanad,2025-02-13,12.74,Point (75.916326 11.512070),2148.89,Panamaram,0,809,0,Double / Triple Crop,50.66,3227.53,2630.5,0
Kerala,Wayanad,2025-02-14,19.58,Point (75.949421 11.531909),2305.6,Panamaram,0,869,0,Rabi crop,97.64,2984.39,2940.54,1
Kerala,Wayanad,2025-02-15,38.5,Point (76.074357 11.543843),2876.65,Meppadi,1,887,0,Built up,68.66,3193.81,2817.31,0
Kerala,Wayanad,2025-02-16,38.52,Point (76.095173 11.567379),2996.33,Thirunelly,1,772,1,Kharif crop,38.17,3052.76,3411.96,0
Kerala,Wayanad,2025-02-17,27.2,Point (75.936424 11.657940),2368.31,Thirunelly,0,898,0,Built up,80.21,2716.25,2560.93,1
Kerala,Wayanad,2025-02-18,28.96,Point (76.031742 11.599639),2448.61,Thirunelly,0,762,1,Rabi crop,88.57,2708.59,3194.02,1
Kerala,Wayanad,2025-02-19,23.45,Point (76.011073 11.643840),2722.07,Sulthan Bathery,1,850,0,Double / Triple Crop,13.4,2796.39,2682.75,1
Kerala,Wayanad,2025-02-20,18.8,Point (75.945691 11.699267),2886.2,Panamaram,1,773,1,Rabi crop,20.85,3410.8,2819.05,0
Kerala,Wayanad,2025-02-21,19.86,Point (76.094959 11.630065),2593.04,Meppadi,1,857,0,Kharif crop,22.41,3047.41,2915.51,0
Kerala,Wayanad,2025-02-22,30.18,Point (75.939908 11.636046),2391.53,Panamaram,0,760,1,Zaid crop,69.43,3233.91,3408.02,0
Kerala,Wayanad,2025-02-23,32.57,Point (75.914440 11.506131),2412.62,Ambalavayal,0,766,1,Built up,60.7,2846.56,2742.58,1
Kerala,Wayanad,2025-02-24,33.75,Point (75.951537 11.592525),2695.62,Kalpetta,1,774,1,Double / Triple Crop,62.28,2907.72,2591.31,1
Kerala,Wayanad,2025-02-25,33.69,Point (76.073655 11.645434),2003.22,Kalpetta,0,843,0,Zaid crop,94.14,2625.57,2818.69,1
Kerala,Wayanad,2025-02-26,12.74,Point (76.048541 11.585099),2619.59,Panamaram,1,770,1,Rabi crop,77.82,2671.29,2604.68,1
Kerala,Wayanad,2025-02-27,24.83,Point (75.969187 11.574208),2355.49,Mananthavady,0,833,0,Double / Triple Crop,13.67,3327.36,2628.6,0
Kerala,Wayanad,2025-02-28,11.73,Point (76.097530 11.508022),2794.2,Sulthan Bathery,1,889,0,Zaid crop,35.4,3084.84,3073.85,0
Kerala,Wayanad,2025-03-01,26.49,Point (76.073406 11.615735),2092.99,Thirunelly,0,786,1,Double / Triple Crop,44.1,2837.53,2560.9,1
Kerala,Wayanad,2025-03-02,23.25,Point (75.987723 11.645052),2588.2,Sulthan Bathery,1,791,1,Kharif crop,40.2,3302.85,2530.93,0
Kerala,Wayanad,2025-03-03,36.63,Point (75.997334 11.674685),2480.97,Sulthan Bathery,0,894,0,Kharif crop,67.26,2746.52,3214.41,1
Kerala,Wayanad,2025-03-04,20.53,Point (76.080140 11.584344),2642.33,Ambalavayal,1,850,0,Built up,89.3,3476.03,2861.65,0
Kerala,Wayanad,2025-03-05,13.51,Point (75.955366 11.618470),2064.85,Sulthan Bathery,0,797,1,Built up,31.3,2844.82,2625.38,1
Kerala,Wayanad,2025-03-06,14.29,Point (76.082473 11.542132),2579.98,Kalpetta,1,852,0,Kharif crop,55.64,2837.31,2753.61,1
Kerala,Wayanad,2025-03-07,32.85,Point (76.024593 11.626312),2561.48,Ambalavayal,1,777,1,Double / Triple Crop,79.15,2811.91,3142.09,1
Kerala,Wayanad,2025-03-08,28.55,Point (76.046623 11.526314),2560.66,Meppadi,1,790,1,Kharif crop,42.21,2622.11,2775.54,1
Kerala,Wayanad,2025-03-09,13.03,Point (76.043165 11.681807),2603.49,Sulthan Bathery,1,848,0,Built up,17.64,2611.14,2994.52,1
Kerala,Wayanad,2025-03-10,12.52,Point (75.935937 11.547509),2676.47,Sulthan Bathery,1,796,1,Kharif crop,48.02,3148.11,2621.7,0
Kerala,Wayanad,2025-03-11,31.03,Point (76.094279 11.536195),2804.99,Meppadi,1,895,0,Kharif crop,6.47,3375.12,3088.09,0
Kerala,Wayanad,2025-03-12,12.18,Point (76.070877 11.598456),2269.82,Sulthan Bathery,0,854,0,Double / Triple Crop,94.3,3290.52,2816.08,0
Kerala,Wayanad,2025-03-13,34.66,Point (75.949446 11.674150),2825.05,Meppadi,1,873,0,Zaid crop,8.41,2641.11,3126.97,1
Kerala,Wayanad,2025-03-14,31.19,Point (75.989061 11.602963),2498.26,Ambalavayal,0,762,1,Built up,44.41,3045.58,3308.39,0
Kerala,Wayanad,2025-03-15,12.44,Point (75.971847 11.618590),2077.06,Kalpetta,0,890,0,Double / Triple Crop,53.46,2605.59,3111.65,1
Kerala,Wayanad,2025-03-16,12.55,Point (75.932705 11.578216),2058.55,Meppadi,0,849,0,Kharif crop,98.55,2545.29,2795.75,1
Kerala,Wayanad,2025-03-17,39.6,Point (76.093882 11.551627),2334.24,Mananthavady,0,780,1,Kharif crop,17.44,3156.39,2755.74,0
Kerala,Wayanad,2025-03-18,21.23,Point (76.031347 11.565038),2784.9,Meppadi,1,879,0,Zaid crop,12.33,3035.15,2827.42,0
Kerala,Wayanad,2025-03-19,21.12,Point (76.054695 11.526175),2707.68,Sulthan Bathery,1,765,1,Built up,1.86,2582.02,2664.62,1
Kerala,Wayanad,2025-03-20,34.38,Point (76.093964 11.590758),2788.61,Thirunelly,1,886,0,Built up,16.4,2534.94,2681.17,1
Kerala,Wayanad,2025-03-21,38.42,Point (75.947210 11.514699),2517.27,Thirunelly,1,822,0,Rabi crop,21.52,3489.76,3290.69,0
Kerala,Wayanad,2025-03-22,39.58,Point (75.933952 11.603955),2440.2,Ambalavayal,0,803,0,Built up,63.43,2530.02,2884.73,1
Kerala,Wayanad,2025-03-23,32.6,Point (75.967401 11.665777),2147.45,Panamaram,0,849,0,Zaid crop,22.75,2944.53,2936.0,1
Kerala,Wayanad,2025-03-24,21.29,Point (75.986178 11.549743),2328.19,Ambalavayal,0,858,0,Rabi crop,3.03,3004.62,3094.05,0
Kerala,Wayanad,2025-03-25,12.51,Point (76.023429 11.641355),2434.02,Panamaram,0,836,0,Rabi crop,82.84,2617.28,3089.65,1
Kerala,Wayanad,2025-03-26,33.31,Point (75.933408 11.533524),2088.6,Thirunelly,0,886,0,Kharif crop,37.19,2669.06,2567.38,1
Kerala,Wayanad,2025-03-27,26.75,Point (75.907334 11.647280),2220.61,Thirunelly,0,757,1,Kharif crop,36.02,2851.81,3331.54,1
Kerala,Wayanad,2025-03-28,22.73,Point (76.032761 11.594926),2598.23,Meppadi,1,756,1,Built up,30.95,3261.68,2677.33,0
Kerala,Wayanad,2025-03-29,37.19,Point (76.068834 11.661134),2735.66,Kalpetta,1,785,1,Rabi crop,97.56,3007.08,3223.07,0
Kerala,Wayanad,2025-03-30,13.34,Point (76.017071 11.673654),2998.35,Mananthavady,1,767,1,Kharif crop,17.84,3137.9,3272.67,0
Kerala,Wayanad,2025-03-31,24.78,Point (75.941168 11.522384),2933.11,Ambalavayal,1,752,1,Zaid crop,89.93,3485.17,3214.9,0
Kerala,Wayanad,2025-04-01,10.34,Point (75.953950 11.511417),2642.57,Sulthan Bathery,1,777,1,Kharif crop,77.9,3268.01,3078.98,0
Kerala,Wayanad,2025-04-02,24.06,Point (76.006234 11.687321),2421.25,Panamaram,0,819,0,Kharif crop,8.57,2934.36,2514.61,1
Kerala,Wayanad,2025-04-03,11.69,Point (75.907869 11.524422),2636.18,Sulthan Bathery,1,898,0,Rabi crop,98.69,2946.44,2860.38,1
Kerala,Wayanad,2025-04-04,13.56,Point (75.990440 11.686775),2785.65,Kalpetta,1,777,1,Rabi crop,27.87,3118.77,3104.84,0
Kerala,Wayanad,2025-04-05,13.53,Point (75.963231 11.601447),2118.34,Panamaram,0,803,0,Double / Triple Crop,10.76,3165.37,2887.45,0
Kerala,Wayanad,2025-04-06,29.48,Point (75.908315 11.529669),2409.9,Ambalavayal,0,814,0,Zaid crop,83.1,3000.71,3363.48,0
Kerala,Wayanad,2025-04-07,32.38,Point (76.097326 11.693024),2839.8,Meppadi,1,849,0,Rabi crop,70.96,3144.86,2808.8,0
Kerala,Wayanad,2025-04-08,27.5,Point (75.900988 11.690362),2383.83,Sulthan Bathery,0,770,1,Built up,62.1,2523.53,2793.53,1
